Usuarios 1 e 2, Tipo: Cosseno, Taxa de Similaridade: 0.4026060938931021
Usuarios 1 e 5459, Tipo: Cosseno, Taxa de Similaridade: 0.3726895586143942
Usuarios 1 e 5460, Tipo: Cosseno, Taxa de Similaridade: 0.10792979661916033
Usuarios 1 e 5461, Tipo: Cosseno, Taxa de Similaridade: 0.5643446154949098
Usuarios 1 e 5462, Tipo: Cosseno, Taxa de Similaridade: 0.07497781507290933
Usuarios 1 e 5463, Tipo: Cosseno, Taxa de Similaridade: 0.4516437079580454
Usuarios 1 e 5464, Tipo: Cosseno, Taxa de Similaridade: 0.4936902528120845
Usuarios 1 e 5465, Tipo: Cosseno, Taxa de Similaridade: 0.6005169443592988
Usuarios 1 e 5466, Tipo: Cosseno, Taxa de Similaridade: 0.546181416217704
Usuarios 1 e 5467, Tipo: Cosseno, Taxa de Similaridade: 0.5695746347982674
Usuarios 1 e 5468, Tipo: Cosseno, Taxa de Similaridade: 0.2566726480172767
Usuarios 1 e 5469, Tipo: Cosseno, Taxa de Similaridade: 0.7534532730925274
Usuarios 1 e 5470, Tipo: Cosseno, Taxa de Similaridade: 0.6341177971760543
Usuarios 1 e 5471, Tipo: Cosseno, Taxa de Similaridade: 0.4110506510459746
Usuarios 1 e 5472, Tipo: Cosseno, Taxa de Similaridade: 0.32596592825733206
Usuarios 1 e 5473, Tipo: Cosseno, Taxa de Similaridade: 0.19213343617270637
Usuarios 1 e 5474, Tipo: Cosseno, Taxa de Similaridade: 0.1766441708318042
Usuarios 1 e 5475, Tipo: Cosseno, Taxa de Similaridade: 0.2782682961986017
Usuarios 1 e 5476, Tipo: Cosseno, Taxa de Similaridade: 0.344691179125273
Usuarios 1 e 5477, Tipo: Cosseno, Taxa de Similaridade: 0.35776112547207806
Usuarios 1 e 5478, Tipo: Cosseno, Taxa de Similaridade: 0.4095869763456769
Usuarios 1 e 5479, Tipo: Cosseno, Taxa de Similaridade: 0.35340651158706327
Usuarios 1 e 5480, Tipo: Cosseno, Taxa de Similaridade: 0.2496712763431313
Usuarios 1 e 5481, Tipo: Cosseno, Taxa de Similaridade: 0.5296221821644638
Usuarios 1 e 5482, Tipo: Cosseno, Taxa de Similaridade: 0.5769271193695268
Usuarios 1 e 5483, Tipo: Cosseno, Taxa de Similaridade: 0.47926553072175015
Usuarios 1 e 5484, Tipo: Cosseno, Taxa de Similaridade: 0.36009213679232716
Usuarios 1 e 5485, Tipo: Cosseno, Taxa de Similaridade: 0.2749128654497815
Usuarios 1 e 5486, Tipo: Cosseno, Taxa de Similaridade: 0.26280696827200795
Usuarios 1 e 5487, Tipo: Cosseno, Taxa de Similaridade: 0.1942518112318114
Usuarios 1 e 5488, Tipo: Cosseno, Taxa de Similaridade: 0.28060615703694375
Usuarios 1 e 5489, Tipo: Cosseno, Taxa de Similaridade: 0.8114433370965187
Usuarios 1 e 5490, Tipo: Cosseno, Taxa de Similaridade: 0.32714967349996543
Usuarios 1 e 5491, Tipo: Cosseno, Taxa de Similaridade: 0.45469869786498096
Usuarios 1 e 5492, Tipo: Cosseno, Taxa de Similaridade: 0.4109115277297983
Usuarios 1 e 5493, Tipo: Cosseno, Taxa de Similaridade: 0.6800887291071285
Usuarios 1 e 5494, Tipo: Cosseno, Taxa de Similaridade: 0.24694998225956485
Usuarios 1 e 5495, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 5496, Tipo: Cosseno, Taxa de Similaridade: 0.46362872840449043
Usuarios 1 e 5497, Tipo: Cosseno, Taxa de Similaridade: 0.18670257077015012
Usuarios 1 e 5498, Tipo: Cosseno, Taxa de Similaridade: 0.5203236742972791
Usuarios 1 e 5499, Tipo: Cosseno, Taxa de Similaridade: 0.3058869781580993
Usuarios 1 e 5500, Tipo: Cosseno, Taxa de Similaridade: 0.5429778741993436
Usuarios 1 e 5501, Tipo: Cosseno, Taxa de Similaridade: 0.47930155822637965
Usuarios 1 e 5502, Tipo: Cosseno, Taxa de Similaridade: 0.23349860255021135
Usuarios 1 e 5503, Tipo: Cosseno, Taxa de Similaridade: 0.5174304960298285
Usuarios 1 e 5504, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 5505, Tipo: Cosseno, Taxa de Similaridade: 0.6123982511936431
Usuarios 1 e 5506, Tipo: Cosseno, Taxa de Similaridade: 0.3881791846331913
Usuarios 1 e 5507, Tipo: Cosseno, Taxa de Similaridade: 0.2279776061498142
Usuarios 1 e 5508, Tipo: Cosseno, Taxa de Similaridade: 0.22331277837295072
Usuarios 1 e 5509, Tipo: Cosseno, Taxa de Similaridade: 0.3239534964416613
Usuarios 1 e 5510, Tipo: Cosseno, Taxa de Similaridade: 0.6107290482125765
Usuarios 1 e 5511, Tipo: Cosseno, Taxa de Similaridade: 0.3564621501832016
Usuarios 1 e 5512, Tipo: Cosseno, Taxa de Similaridade: 0.801167023188592
Usuarios 1 e 5513, Tipo: Cosseno, Taxa de Similaridade: 0.728670036590384
Usuarios 1 e 5514, Tipo: Cosseno, Taxa de Similaridade: 0.29495316934205856
Usuarios 1 e 5515, Tipo: Cosseno, Taxa de Similaridade: 0.6744834547191684
Usuarios 1 e 5516, Tipo: Cosseno, Taxa de Similaridade: 0.4189216585130777
Usuarios 1 e 5517, Tipo: Cosseno, Taxa de Similaridade: 0.3482498425073573
Usuarios 1 e 5518, Tipo: Cosseno, Taxa de Similaridade: 0.4582663601742187
Usuarios 1 e 5519, Tipo: Cosseno, Taxa de Similaridade: 0.7890716481022656
Usuarios 1 e 5520, Tipo: Cosseno, Taxa de Similaridade: 0.3974778336242325
Usuarios 1 e 5521, Tipo: Cosseno, Taxa de Similaridade: 0.5521327644501269
Usuarios 1 e 5522, Tipo: Cosseno, Taxa de Similaridade: 0.009839027786956075
Usuarios 1 e 5523, Tipo: Cosseno, Taxa de Similaridade: 0.7571545074237583
Usuarios 1 e 5524, Tipo: Cosseno, Taxa de Similaridade: 0.7811998931126611
Usuarios 1 e 5525, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 5526, Tipo: Cosseno, Taxa de Similaridade: 0.4194549542008744
Usuarios 1 e 5527, Tipo: Cosseno, Taxa de Similaridade: 0.5855349368382099
Usuarios 1 e 5528, Tipo: Cosseno, Taxa de Similaridade: 0.31728153647897794
Usuarios 1 e 5529, Tipo: Cosseno, Taxa de Similaridade: 0.4156830141929947
Usuarios 1 e 5530, Tipo: Cosseno, Taxa de Similaridade: 0.08187232934212181
Usuarios 1 e 5531, Tipo: Cosseno, Taxa de Similaridade: 0.7616794783257658
Usuarios 1 e 5532, Tipo: Cosseno, Taxa de Similaridade: 0.38795356837543454
Usuarios 1 e 5533, Tipo: Cosseno, Taxa de Similaridade: 0.1517767674866085
Usuarios 1 e 5534, Tipo: Cosseno, Taxa de Similaridade: 0.6547022354427912
Usuarios 1 e 5535, Tipo: Cosseno, Taxa de Similaridade: 0.5283331076284837
Usuarios 1 e 5536, Tipo: Cosseno, Taxa de Similaridade: 0.4288257410140502
Usuarios 1 e 5537, Tipo: Cosseno, Taxa de Similaridade: 0.5035951935237007
Usuarios 1 e 5538, Tipo: Cosseno, Taxa de Similaridade: 0.4112665205010043
Usuarios 1 e 5539, Tipo: Cosseno, Taxa de Similaridade: 0.48965490470430495
Usuarios 1 e 5540, Tipo: Cosseno, Taxa de Similaridade: 0.7241019923367792
Usuarios 1 e 5541, Tipo: Cosseno, Taxa de Similaridade: 0.538893560688719
Usuarios 1 e 5542, Tipo: Cosseno, Taxa de Similaridade: 0.46118396848989995
Usuarios 1 e 5543, Tipo: Cosseno, Taxa de Similaridade: 0.26521395940257736
Usuarios 1 e 5544, Tipo: Cosseno, Taxa de Similaridade: 0.7615534010966853
Usuarios 1 e 5545, Tipo: Cosseno, Taxa de Similaridade: 0.28085474707500324
Usuarios 1 e 5546, Tipo: Cosseno, Taxa de Similaridade: 0.290741511103777
Usuarios 1 e 5547, Tipo: Cosseno, Taxa de Similaridade: 0.37895401320986266
Usuarios 1 e 5548, Tipo: Cosseno, Taxa de Similaridade: 0.41684815407325265
Usuarios 1 e 5549, Tipo: Cosseno, Taxa de Similaridade: 0.34888238133511207
Usuarios 1 e 5550, Tipo: Cosseno, Taxa de Similaridade: 0.870730355083743
Usuarios 1 e 5551, Tipo: Cosseno, Taxa de Similaridade: 0.5527333328717431
Usuarios 1 e 5552, Tipo: Cosseno, Taxa de Similaridade: 0.6063983608394534
Usuarios 1 e 5553, Tipo: Cosseno, Taxa de Similaridade: 0.6722261924770435
Usuarios 1 e 5554, Tipo: Cosseno, Taxa de Similaridade: 0.31724169744704417
Usuarios 1 e 5555, Tipo: Cosseno, Taxa de Similaridade: 0.9246355818863432
Usuarios 1 e 5556, Tipo: Cosseno, Taxa de Similaridade: 0.25771795443690326
Usuarios 1 e 5557, Tipo: Cosseno, Taxa de Similaridade: 0.3347371009747968
Usuarios 1 e 5558, Tipo: Cosseno, Taxa de Similaridade: 0.1306341072402314
Usuarios 1 e 5559, Tipo: Cosseno, Taxa de Similaridade: 0.6294787727682234
Usuarios 1 e 5560, Tipo: Cosseno, Taxa de Similaridade: 0.42713962499088776
Usuarios 1 e 5561, Tipo: Cosseno, Taxa de Similaridade: 0.301358243038082
Usuarios 1 e 5562, Tipo: Cosseno, Taxa de Similaridade: 0.30787309574957705
Usuarios 1 e 5563, Tipo: Cosseno, Taxa de Similaridade: 0.5260842349776574
Usuarios 1 e 5564, Tipo: Cosseno, Taxa de Similaridade: 0.31358359222694543
Usuarios 1 e 5565, Tipo: Cosseno, Taxa de Similaridade: 0.10824622641047038
Usuarios 1 e 5566, Tipo: Cosseno, Taxa de Similaridade: 0.3790230429429771
Usuarios 1 e 5567, Tipo: Cosseno, Taxa de Similaridade: 0.5705282256036699
Usuarios 1 e 5568, Tipo: Cosseno, Taxa de Similaridade: 0.396716611590601
Usuarios 1 e 5569, Tipo: Cosseno, Taxa de Similaridade: 0.23868490874409784
Usuarios 1 e 5570, Tipo: Cosseno, Taxa de Similaridade: 0.5165615503750707
Usuarios 1 e 5571, Tipo: Cosseno, Taxa de Similaridade: 0.30869181608711194
Usuarios 1 e 5572, Tipo: Cosseno, Taxa de Similaridade: 0.2125048098671754
Usuarios 1 e 5573, Tipo: Cosseno, Taxa de Similaridade: 0.6487331943766502
Usuarios 1 e 5574, Tipo: Cosseno, Taxa de Similaridade: 0.5028273678648497
Usuarios 1 e 5575, Tipo: Cosseno, Taxa de Similaridade: 0.21686358885478382
Usuarios 1 e 5576, Tipo: Cosseno, Taxa de Similaridade: 0.536443658675878
Usuarios 1 e 5577, Tipo: Cosseno, Taxa de Similaridade: 0.5278675003411263
Usuarios 1 e 5578, Tipo: Cosseno, Taxa de Similaridade: 0.23303649331459556
Usuarios 1 e 5579, Tipo: Cosseno, Taxa de Similaridade: 0.2555003628266172
Usuarios 1 e 5580, Tipo: Cosseno, Taxa de Similaridade: 0.4394166919073754
Usuarios 1 e 5581, Tipo: Cosseno, Taxa de Similaridade: 0.23692734541197324
Usuarios 1 e 5582, Tipo: Cosseno, Taxa de Similaridade: 0.6907172589859778
Usuarios 1 e 5583, Tipo: Cosseno, Taxa de Similaridade: 0.6469563975397304
Usuarios 1 e 5584, Tipo: Cosseno, Taxa de Similaridade: 0.35141767792876
Usuarios 1 e 5585, Tipo: Cosseno, Taxa de Similaridade: 0.11519445592495721
Usuarios 1 e 5586, Tipo: Cosseno, Taxa de Similaridade: 0.6099014211308745
Usuarios 1 e 5587, Tipo: Cosseno, Taxa de Similaridade: 0.5815848307521118
Usuarios 1 e 5588, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 5589, Tipo: Cosseno, Taxa de Similaridade: 0.40054701429791584
Usuarios 1 e 5590, Tipo: Cosseno, Taxa de Similaridade: 0.5056028010679773
Usuarios 1 e 5591, Tipo: Cosseno, Taxa de Similaridade: 0.6141355878562763
Usuarios 1 e 5592, Tipo: Cosseno, Taxa de Similaridade: 0.27999434942808427
Usuarios 1 e 5593, Tipo: Cosseno, Taxa de Similaridade: 0.7504361236470224
Usuarios 1 e 5594, Tipo: Cosseno, Taxa de Similaridade: 0.5973917503856997
Usuarios 1 e 5595, Tipo: Cosseno, Taxa de Similaridade: 0.23878899395595257
Usuarios 1 e 5596, Tipo: Cosseno, Taxa de Similaridade: 0.010561711703047596
Usuarios 1 e 5597, Tipo: Cosseno, Taxa de Similaridade: 0.6367841284920409
Usuarios 1 e 5598, Tipo: Cosseno, Taxa de Similaridade: 0.48848170871673835
Usuarios 1 e 5599, Tipo: Cosseno, Taxa de Similaridade: 0.5063734119516845
Usuarios 1 e 5600, Tipo: Cosseno, Taxa de Similaridade: 0.2599932768112276
Usuarios 1 e 5601, Tipo: Cosseno, Taxa de Similaridade: 0.6450508122989645
Usuarios 1 e 5602, Tipo: Cosseno, Taxa de Similaridade: 0.48347442781762573
Usuarios 1 e 5603, Tipo: Cosseno, Taxa de Similaridade: 0.2558519953567542
Usuarios 1 e 5604, Tipo: Cosseno, Taxa de Similaridade: 0.38782628532200236
Usuarios 1 e 5605, Tipo: Cosseno, Taxa de Similaridade: 0.3235341993521756
Usuarios 1 e 5606, Tipo: Cosseno, Taxa de Similaridade: 0.5364326617050548
Usuarios 1 e 5607, Tipo: Cosseno, Taxa de Similaridade: 0.807050358309886
Usuarios 1 e 5608, Tipo: Cosseno, Taxa de Similaridade: 0.6046939035058648
Usuarios 1 e 5609, Tipo: Cosseno, Taxa de Similaridade: 0.7869932191958148
Usuarios 1 e 5610, Tipo: Cosseno, Taxa de Similaridade: 0.5063750392721676
Usuarios 1 e 5611, Tipo: Cosseno, Taxa de Similaridade: 0.39639699371284565
Usuarios 1 e 5612, Tipo: Cosseno, Taxa de Similaridade: 0.3904214880515386
Usuarios 1 e 5613, Tipo: Cosseno, Taxa de Similaridade: 0.5422998548161089
Usuarios 1 e 5614, Tipo: Cosseno, Taxa de Similaridade: 0.47135545060836176
Usuarios 1 e 5615, Tipo: Cosseno, Taxa de Similaridade: 0.5079992748830846
Usuarios 1 e 5616, Tipo: Cosseno, Taxa de Similaridade: 0.2857586380213609
Usuarios 1 e 5617, Tipo: Cosseno, Taxa de Similaridade: 0.5668246187129802
Usuarios 1 e 5618, Tipo: Cosseno, Taxa de Similaridade: 0.05030171307616196
Usuarios 1 e 5619, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 5620, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 5621, Tipo: Cosseno, Taxa de Similaridade: 0.4739641633500147
Usuarios 1 e 5622, Tipo: Cosseno, Taxa de Similaridade: 0.5864877865963585
Usuarios 1 e 5623, Tipo: Cosseno, Taxa de Similaridade: 0.5195488226326439
Usuarios 1 e 5624, Tipo: Cosseno, Taxa de Similaridade: 0.3815471209959194
Usuarios 1 e 5625, Tipo: Cosseno, Taxa de Similaridade: 0.3286687388627567
Usuarios 1 e 5626, Tipo: Cosseno, Taxa de Similaridade: 0.26936857552301013
Usuarios 1 e 5627, Tipo: Cosseno, Taxa de Similaridade: 0.39708451261295347
Usuarios 1 e 5628, Tipo: Cosseno, Taxa de Similaridade: 0.5236686685011127
Usuarios 1 e 5629, Tipo: Cosseno, Taxa de Similaridade: 0.15378482971573135
Usuarios 1 e 5630, Tipo: Cosseno, Taxa de Similaridade: 0.4855703187651372
Usuarios 1 e 5631, Tipo: Cosseno, Taxa de Similaridade: 0.19637281255244424
Usuarios 1 e 5632, Tipo: Cosseno, Taxa de Similaridade: 0.5122960801416986
Usuarios 1 e 5633, Tipo: Cosseno, Taxa de Similaridade: 0.49393428906372683
Usuarios 1 e 5634, Tipo: Cosseno, Taxa de Similaridade: 0.49475679821164603
Usuarios 1 e 5635, Tipo: Cosseno, Taxa de Similaridade: 0.5433676047062436
Usuarios 1 e 5636, Tipo: Cosseno, Taxa de Similaridade: 0.8119582444652124
Usuarios 1 e 5637, Tipo: Cosseno, Taxa de Similaridade: 0.561166727944094
Usuarios 1 e 5638, Tipo: Cosseno, Taxa de Similaridade: 0.4753536353715417
Usuarios 1 e 5639, Tipo: Cosseno, Taxa de Similaridade: 0.2979758569433448
Usuarios 1 e 5640, Tipo: Cosseno, Taxa de Similaridade: 0.595243206487121
Usuarios 1 e 5641, Tipo: Cosseno, Taxa de Similaridade: 0.7352852295344509
Usuarios 1 e 5642, Tipo: Cosseno, Taxa de Similaridade: 0.6559354213864174
Usuarios 1 e 5643, Tipo: Cosseno, Taxa de Similaridade: 0.43102683642953743
Usuarios 1 e 5644, Tipo: Cosseno, Taxa de Similaridade: 0.47409727305243443
Usuarios 1 e 5645, Tipo: Cosseno, Taxa de Similaridade: 0.2742276554258099
Usuarios 1 e 5646, Tipo: Cosseno, Taxa de Similaridade: 0.22079616593539036
Usuarios 1 e 5647, Tipo: Cosseno, Taxa de Similaridade: 0.33788305838052535
Usuarios 1 e 5648, Tipo: Cosseno, Taxa de Similaridade: 0.43799085197508947
Usuarios 1 e 5649, Tipo: Cosseno, Taxa de Similaridade: 0.40765273555916115
Usuarios 1 e 5650, Tipo: Cosseno, Taxa de Similaridade: 0.5644029065751535
Usuarios 1 e 5651, Tipo: Cosseno, Taxa de Similaridade: 0.3393266839783792
Usuarios 1 e 5652, Tipo: Cosseno, Taxa de Similaridade: 0.5546954166797666
Usuarios 1 e 5653, Tipo: Cosseno, Taxa de Similaridade: 0.5644866266906864
Usuarios 1 e 5654, Tipo: Cosseno, Taxa de Similaridade: 0.43626447214972397
Usuarios 1 e 5655, Tipo: Cosseno, Taxa de Similaridade: 0.22169421307723428
Usuarios 1 e 5656, Tipo: Cosseno, Taxa de Similaridade: 0.4516045201746845
Usuarios 1 e 5657, Tipo: Cosseno, Taxa de Similaridade: 0.37780691371802383
Usuarios 1 e 5658, Tipo: Cosseno, Taxa de Similaridade: 0.631942805298218
Usuarios 1 e 5659, Tipo: Cosseno, Taxa de Similaridade: 0.6232000797456706
Usuarios 1 e 5660, Tipo: Cosseno, Taxa de Similaridade: 0.27160537871691964
Usuarios 1 e 5661, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 5662, Tipo: Cosseno, Taxa de Similaridade: 0.3847877505474666
Usuarios 1 e 5663, Tipo: Cosseno, Taxa de Similaridade: 0.4453913091727851
Usuarios 1 e 5664, Tipo: Cosseno, Taxa de Similaridade: 0.5912058923622745
Usuarios 1 e 5665, Tipo: Cosseno, Taxa de Similaridade: 0.44911293629479776
Usuarios 1 e 5666, Tipo: Cosseno, Taxa de Similaridade: 0.48004525237973344
Usuarios 1 e 5667, Tipo: Cosseno, Taxa de Similaridade: 0.28899471293302237
Usuarios 1 e 5668, Tipo: Cosseno, Taxa de Similaridade: 0.7096573392838823
Usuarios 1 e 5669, Tipo: Cosseno, Taxa de Similaridade: 0.2785824869480099
Usuarios 1 e 5670, Tipo: Cosseno, Taxa de Similaridade: 0.5467340937298563
Usuarios 1 e 5671, Tipo: Cosseno, Taxa de Similaridade: 0.45839394320100774
Usuarios 1 e 5672, Tipo: Cosseno, Taxa de Similaridade: 0.1324140519534447
Usuarios 1 e 5673, Tipo: Cosseno, Taxa de Similaridade: 0.2198538783781954
Usuarios 1 e 5674, Tipo: Cosseno, Taxa de Similaridade: 0.36957927193696544
Usuarios 1 e 5675, Tipo: Cosseno, Taxa de Similaridade: 0.25980059298858393
Usuarios 1 e 5676, Tipo: Cosseno, Taxa de Similaridade: 0.4746256287248082
Usuarios 1 e 5677, Tipo: Cosseno, Taxa de Similaridade: 0.05269024092143527
Usuarios 1 e 5678, Tipo: Cosseno, Taxa de Similaridade: 0.79653828374947
Usuarios 1 e 5679, Tipo: Cosseno, Taxa de Similaridade: 0.42617576704102034
Usuarios 1 e 5680, Tipo: Cosseno, Taxa de Similaridade: 0.24444588817347038
Usuarios 1 e 5681, Tipo: Cosseno, Taxa de Similaridade: 0.5620496892984519
Usuarios 1 e 5682, Tipo: Cosseno, Taxa de Similaridade: 0.4343817563614352
Usuarios 1 e 5683, Tipo: Cosseno, Taxa de Similaridade: 0.550677399662947
Usuarios 1 e 5684, Tipo: Cosseno, Taxa de Similaridade: 0.05304101764602812
Usuarios 1 e 5685, Tipo: Cosseno, Taxa de Similaridade: 0.5384461902937693
Usuarios 1 e 5686, Tipo: Cosseno, Taxa de Similaridade: 0.25253760452653706
Usuarios 1 e 5687, Tipo: Cosseno, Taxa de Similaridade: 0.07724025673198459
Usuarios 1 e 5688, Tipo: Cosseno, Taxa de Similaridade: 0.3537298907665947
Usuarios 1 e 5689, Tipo: Cosseno, Taxa de Similaridade: 0.6518670163512037
Usuarios 1 e 5690, Tipo: Cosseno, Taxa de Similaridade: 0.8359752838182735
Usuarios 1 e 5691, Tipo: Cosseno, Taxa de Similaridade: 0.7303091166106058
Usuarios 1 e 5692, Tipo: Cosseno, Taxa de Similaridade: 0.4018316615883751
Usuarios 1 e 5693, Tipo: Cosseno, Taxa de Similaridade: 0.617727706234893
Usuarios 1 e 5694, Tipo: Cosseno, Taxa de Similaridade: 0.6522003619489071
Usuarios 1 e 5695, Tipo: Cosseno, Taxa de Similaridade: 0.15820351858969692
Usuarios 1 e 5696, Tipo: Cosseno, Taxa de Similaridade: 0.4242475551733795
Usuarios 1 e 5697, Tipo: Cosseno, Taxa de Similaridade: 0.2577551448248142
Usuarios 1 e 5698, Tipo: Cosseno, Taxa de Similaridade: 0.42798634455682366
Usuarios 1 e 5699, Tipo: Cosseno, Taxa de Similaridade: 0.5161570388763606
Usuarios 1 e 5700, Tipo: Cosseno, Taxa de Similaridade: 0.35579893633093645
Usuarios 1 e 5701, Tipo: Cosseno, Taxa de Similaridade: 0.41098458081781264
Usuarios 1 e 5702, Tipo: Cosseno, Taxa de Similaridade: 0.524916882091054
Usuarios 1 e 5703, Tipo: Cosseno, Taxa de Similaridade: 0.6509802401786947
Usuarios 1 e 5704, Tipo: Cosseno, Taxa de Similaridade: 0.3153079708411946
Usuarios 1 e 5705, Tipo: Cosseno, Taxa de Similaridade: 0.5703436616741047
Usuarios 1 e 5706, Tipo: Cosseno, Taxa de Similaridade: 0.45344320341334354
Usuarios 1 e 5707, Tipo: Cosseno, Taxa de Similaridade: 0.32189840364032773
Usuarios 1 e 5708, Tipo: Cosseno, Taxa de Similaridade: 0.4311926623833732
Usuarios 1 e 5709, Tipo: Cosseno, Taxa de Similaridade: 0.6152037665985141
Usuarios 1 e 5710, Tipo: Cosseno, Taxa de Similaridade: 0.1260901718621177
Usuarios 1 e 5711, Tipo: Cosseno, Taxa de Similaridade: 0.7352593947975868
Usuarios 1 e 5712, Tipo: Cosseno, Taxa de Similaridade: 0.49964249965939445
Usuarios 1 e 5713, Tipo: Cosseno, Taxa de Similaridade: 0.41020164247164875
Usuarios 1 e 5714, Tipo: Cosseno, Taxa de Similaridade: 0.7289226025852907
Usuarios 1 e 5715, Tipo: Cosseno, Taxa de Similaridade: 0.4823807568018091
Usuarios 1 e 5716, Tipo: Cosseno, Taxa de Similaridade: 0.2545293423926507
Usuarios 1 e 5717, Tipo: Cosseno, Taxa de Similaridade: 0.3891499224165101
Usuarios 1 e 5718, Tipo: Cosseno, Taxa de Similaridade: 0.5664675973959278
Usuarios 1 e 5719, Tipo: Cosseno, Taxa de Similaridade: 0.45136818012603824
Usuarios 1 e 5720, Tipo: Cosseno, Taxa de Similaridade: 0.33075620022927416
Usuarios 1 e 5721, Tipo: Cosseno, Taxa de Similaridade: 0.5911557380942928
Usuarios 1 e 5722, Tipo: Cosseno, Taxa de Similaridade: 0.5775303766043848
Usuarios 1 e 5723, Tipo: Cosseno, Taxa de Similaridade: 0.4434514979832958
Usuarios 1 e 5724, Tipo: Cosseno, Taxa de Similaridade: 0.2536972042871474
Usuarios 1 e 5725, Tipo: Cosseno, Taxa de Similaridade: 0.7206236406195563
Usuarios 1 e 5726, Tipo: Cosseno, Taxa de Similaridade: 0.2884809651230479
Usuarios 1 e 5727, Tipo: Cosseno, Taxa de Similaridade: 0.5836103519577095
Usuarios 1 e 5728, Tipo: Cosseno, Taxa de Similaridade: 0.45204385040240613
Usuarios 1 e 5729, Tipo: Cosseno, Taxa de Similaridade: 0.28888358490635346
Usuarios 1 e 5730, Tipo: Cosseno, Taxa de Similaridade: 0.30210628235311743
Usuarios 1 e 5731, Tipo: Cosseno, Taxa de Similaridade: 0.061992262925084
Usuarios 1 e 5732, Tipo: Cosseno, Taxa de Similaridade: 0.21964891971942324
Usuarios 1 e 5733, Tipo: Cosseno, Taxa de Similaridade: 0.5358220862223619
Usuarios 1 e 5734, Tipo: Cosseno, Taxa de Similaridade: 0.26538781644937853
Usuarios 1 e 5735, Tipo: Cosseno, Taxa de Similaridade: 0.5222782006758192
Usuarios 1 e 5736, Tipo: Cosseno, Taxa de Similaridade: 0.6386816889453324
Usuarios 1 e 5737, Tipo: Cosseno, Taxa de Similaridade: 0.3464061817580006
Usuarios 1 e 5738, Tipo: Cosseno, Taxa de Similaridade: 0.0
Usuarios 1 e 5739, Tipo: Cosseno, Taxa de Similaridade: 0.03947524426335826
Usuarios 1 e 5740, Tipo: Cosseno, Taxa de Similaridade: 0.575305675685565
Usuarios 1 e 5741, Tipo: Cosseno, Taxa de Similaridade: 0.2260431037673218
Usuarios 1 e 5742, Tipo: Cosseno, Taxa de Similaridade: 0.41641326331911815
Usuarios 1 e 5743, Tipo: Cosseno, Taxa de Similaridade: 0.48801730887319206
Usuarios 1 e 5744, Tipo: Cosseno, Taxa de Similaridade: 0.737341810867165
Usuarios 1 e 5745, Tipo: Cosseno, Taxa de Similaridade: 0.5603428038154119
Usuarios 1 e 5746, Tipo: Cosseno, Taxa de Similaridade: 0.5394195990956296
Usuarios 1 e 5747, Tipo: Cosseno, Taxa de Similaridade: 0.09424229560503455
Usuarios 1 e 5748, Tipo: Cosseno, Taxa de Similaridade: 0.3753472443613616
