id,name,show1,show2,show3,show4,show5,show6,show7,show8,show9,show10
5951,Bertrand,0,35,86,53,0,0,0,0,45,0
5952,Blair,0,0,39,0,0,28,80,0,70,97
5953,Boyce,85,72,0,0,35,0,44,0,2,17
5954,Bradford,75,0,31,68,0,53,64,0,70,0
5955,Brent,0,64,8,89,85,100,23,98,74,31
5956,Burdette,0,25,0,57,0,0,92,0,28,70
5957,Cal,0,0,61,21,3,0,0,0,0,22
5958,Cameron,0,0,0,0,0,0,54,53,65,94
5959,Carrie,58,87,99,24,0,75,30,92,79,0
5960,Cash,0,0,69,0,34,0,0,0,17,0
5961,Chancey,0,0,39,91,0,0,0,99,89,0
5962,Chase,0,46,86,0,0,0,5,0,0,0
5963,Clarance,0,75,5,0,8,0,0,0,77,0
5964,Claus,36,0,0,0,0,0,0,50,0,0
5965,Cleon,51,0,0,52,89,0,0,0,0,6
5966,Clive,0,0,59,0,66,45,94,0,32,0
5967,Collins,78,97,0,0,7,89,26,0,0,37
5968,Conley,0,9,0,0,16,0,0,63,0,94
5969,Cora,0,0,0,71,86,58,0,0,66,0
5970,Courtney,30,0,64,0,0,0,0,0,92,0
5971,Cris,0,13,97,13,68,31,0,0,33,0
5972,Dawson,43,0,0,0,63,0,97,0,0,0
5973,Delmer,40,24,38,0,0,0,0,0,42,0
5974,Dexter,0,0,88,92,0,0,0,0,90,0
5975,Doctor,0,92,31,0,8,97,12,0,0,0
5976,Domingo,0,0,0,0,0,0,58,0,0,62
5977,Drury,0,0,0,0,51,0,79,59,0,39
5978,Duane,0,12,0,10,76,0,0,69,0,0
5979,Ebb,0,0,19,0,0,0,22,27,12,0
5980,Edith,0,21,0,43,5,78,0,0,0,0
5981,Elon,56,0,13,97,4,95,0,16,13,55
5982,Elsie,83,16,0,27,40,81,0,0,0,79
5983,Erle,58,38,80,14,93,0,0,66,0,0
5984,Estevan,0,0,0,0,39,0,0,28,83,75
5985,Evans,27,0,15,0,64,83,0,0,88,0
5986,Ewell,0,0,0,72,74,67,50,44,26,36
5987,Festus,0,0,0,9,32,87,97,48,88,61
5988,Fitzhugh,64,0,0,0,0,0,0,21,0,0
5989,Fount,0,0,0,79,95,0,0,59,0,0
5990,Fredric,27,29,29,0,0,75,97,0,51,0
5991,French,32,51,20,0,0,0,79,0,0,0
5992,Gabe,45,80,0,61,44,25,0,0,0,61
5993,Gaines,79,0,62,31,0,0,30,0,32,29
5994,Garry,0,0,99,11,56,89,0,25,0,0
5995,Gaylord,0,0,12,0,0,0,11,0,0,81
5996,Grace,0,71,0,59,0,54,90,0,0,41
5997,Graham,31,0,47,81,0,0,0,74,0,99
5998,Gray,12,0,0,92,0,0,0,0,20,67
5999,Gregory,0,0,84,82,0,0,80,95,53,0
6000,Griffin,0,0,0,0,67,79,74,0,87,81
6001,John,0,0,32,56,0,0,2,28,0,0
6002,William,0,0,0,0,0,12,7,65,98,94
6003,James,5,0,6,75,24,0,100,0,88,0
6004,George,0,50,74,5,0,0,61,14,42,0
6005,Charles,0,0,0,87,86,0,0,0,47,49
6006,Frank,0,0,0,39,0,31,95,0,46,10
6007,Joseph,0,0,7,29,0,78,22,0,71,0
6008,Robert,95,0,81,0,17,41,34,0,0,64
6009,Henry,31,63,0,28,0,0,0,0,47,89
6010,Thomas,84,0,73,0,0,0,94,26,0,0
6011,Edward,3,0,0,4,0,0,0,79,63,10
6012,Harry,0,0,17,0,64,0,92,0,0,0
6013,Walter,75,48,69,15,0,0,0,67,43,0
6014,Arthur,21,94,14,10,0,82,0,0,0,0
6015,Fred,60,0,0,0,0,0,78,34,0,0
6016,Albert,25,0,61,0,0,0,10,0,99,81
6017,Clarence,61,85,59,51,61,41,47,43,65,0
6018,Samuel,50,71,0,83,42,9,0,69,31,94
6019,Louis,0,25,0,0,0,2,59,0,9,58
6020,Roy,0,0,61,0,0,97,0,0,8,0
6021,Joe,55,95,82,80,0,0,0,0,32,0
6022,Charlie,0,1,7,62,0,0,0,0,0,11
6023,Richard,0,0,0,74,28,0,55,55,0,0
6024,David,0,0,60,0,0,0,0,55,85,65
6025,Ernest,0,85,12,0,0,77,25,0,0,69
6026,Oscar,55,0,9,0,29,21,0,1,0,0
6027,Will,0,0,71,9,57,0,38,0,0,79
6028,Willie,77,0,0,27,74,37,90,22,0,92
6029,Andrew,26,82,43,0,0,0,63,96,0,0
6030,Jesse,58,49,55,0,0,52,0,55,68,0
6031,Earl,33,94,70,0,0,0,0,0,46,0
6032,Carl,60,23,77,0,10,0,85,0,72,0
6033,Daniel,55,37,0,61,0,0,0,0,10,66
6034,Sam,0,38,0,5,95,29,14,0,97,0
6035,Elmer,0,0,0,20,0,23,11,28,0,0
6036,Alfred,0,0,100,60,56,66,49,66,41,70
6037,Howard,0,100,31,30,49,89,0,14,0,0
6038,Paul,23,0,8,7,49,0,0,9,0,0
6039,Benjamin,39,0,0,0,55,0,0,66,10,65
6040,Frederick,10,11,0,0,7,0,0,0,35,22
6041,Ralph,52,0,0,11,0,0,0,0,82,76
6042,Peter,0,76,79,32,78,44,31,0,0,0
6043,Lewis,2,0,0,0,92,85,83,65,0,0
6044,Herman,0,42,0,66,75,46,76,79,35,19
6045,Grover,61,0,0,0,75,75,7,0,5,0
6046,Herbert,0,80,0,0,7,0,0,0,2,14
6047,Lee,0,0,6,0,0,0,25,0,0,0
6048,Claude,4,49,77,0,77,0,0,89,0,9
6049,Jim,0,57,0,0,25,10,91,73,0,24
6050,Tom,0,38,0,36,84,25,9,0,9,0
6051,Eugene,0,91,0,83,74,98,38,51,94,0
6052,Raymond,0,8,0,0,87,0,0,0,0,0
6053,Michael,0,99,98,0,42,0,0,81,31,0
6054,Jacob,0,0,56,1,48,0,18,0,67,7
6055,Francis,0,31,0,79,0,13,10,5,0,0
6056,Ben,0,92,30,0,0,44,39,41,19,18
6057,Lawrence,0,52,41,47,29,100,0,71,0,0
6058,Martin,0,0,0,0,0,0,13,0,74,97
6059,Edwin,0,47,0,0,0,72,0,62,0,0
6060,Harvey,0,0,0,72,0,99,0,0,10,0
6061,Edgar,0,0,0,48,12,0,62,0,99,80
6062,Clyde,0,56,0,16,55,0,79,0,0,34
6063,Ed,91,80,21,44,0,15,53,0,0,73
6064,Jack,0,0,0,45,0,0,0,64,62,44
6065,Chester,47,57,48,60,0,0,51,38,0,0
6066,Floyd,76,0,99,12,20,58,0,0,0,67
6067,Ray,0,0,84,0,32,0,15,0,54,94
6068,Otto,0,0,0,16,0,95,42,26,54,0
6069,Theodore,0,17,90,0,0,0,0,0,12,35
6070,Guy,13,60,0,0,91,50,51,85,0,0
6071,Luther,0,0,0,0,0,63,9,0,99,0
6072,Patrick,82,0,0,15,0,0,21,0,0,0
6073,Leo,0,76,0,7,21,0,81,81,42,22
6074,Leonard,0,2,0,0,0,69,0,73,21,29
6075,Oliver,56,26,33,0,0,0,0,16,18,0
6076,Bert,0,34,0,7,0,61,58,0,0,6
6077,Hugh,64,0,96,21,0,18,93,34,97,0
6078,Harold,0,0,0,0,0,0,36,0,0,0
6079,Isaac,0,0,26,82,47,66,99,0,46,69
6080,Homer,0,0,0,0,92,44,0,0,0,45
6081,Charley,0,0,91,60,56,0,0,73,43,0
6082,Allen,0,0,25,0,10,4,0,8,1,33
6083,Alexander,99,0,0,40,43,58,76,81,90,9
6084,August,0,0,0,0,21,27,93,0,26,0
6085,Ira,0,0,0,55,18,60,83,63,68,63
6086,Eddie,0,58,0,0,0,0,0,0,29,0
6087,Philip,0,0,0,0,16,61,12,19,0,0
6088,Marion,47,0,0,21,0,44,99,82,0,54
6089,Jessie,79,0,0,18,45,48,74,81,0,0
6090,Stephen,63,0,15,87,45,0,16,54,0,28
6091,Bernard,0,0,0,0,90,12,56,26,37,0
6092,Archie,0,93,0,0,59,0,0,9,5,51
6093,Anthony,3,58,0,0,8,0,0,0,0,0
6094,Julius,0,0,0,0,50,72,90,0,85,0
6095,Clifford,0,68,24,0,0,0,0,0,60,61
6096,Alex,100,0,68,89,16,0,47,0,0,0
6097,Norman,0,0,36,0,40,89,0,0,0,30
6098,Lester,0,0,19,71,0,0,53,0,0,83
6099,Horace,0,54,83,97,60,38,22,87,66,23
6100,Leroy,0,7,90,0,0,52,37,79,4,3
6101,Sidney,0,32,0,75,0,79,41,71,20,0
6102,Dan,0,0,0,0,49,0,68,0,0,0
6103,Everett,81,0,6,41,76,31,0,0,33,0
6104,Willis,0,28,72,31,61,19,0,15,53,0
6105,Victor,0,83,99,22,75,0,0,77,0,0
6106,Milton,28,0,40,0,0,0,0,0,30,0
6107,Lloyd,0,58,53,0,0,0,63,1,70,36
6108,Warren,83,0,23,0,75,0,0,0,0,51
6109,Leon,0,0,0,0,98,0,83,0,91,0
6110,Perry,32,0,0,0,29,96,0,18,53,78
6111,Jess,51,38,0,0,57,0,53,43,0,0
6112,Dave,0,0,0,0,0,71,68,0,12,0
6113,Rufus,41,58,70,0,0,0,0,0,7,0
6114,Leslie,62,0,0,83,0,0,95,16,0,43
6115,Nathan,0,55,0,40,0,0,0,54,33,0
6116,Emil,52,0,0,46,65,12,5,0,37,94
6117,Franklin,0,0,0,71,0,0,54,8,0,0
6118,Jerry,0,91,31,73,0,0,0,61,0,0
6119,Percy,0,100,0,85,0,0,8,0,0,0
6120,Amos,30,36,3,28,0,0,68,0,0,0
6121,Wesley,0,60,0,18,0,29,0,27,0,0
6122,Russell,69,7,0,67,0,23,0,0,7,0
6123,Alvin,56,0,0,32,22,40,86,0,8,89
6124,Matthew,17,0,10,77,0,74,12,63,46,0
6125,Calvin,73,0,72,0,0,0,0,74,72,0
6126,Jay,57,0,0,0,0,0,12,11,0,70
6127,Ross,92,0,41,65,0,0,0,43,26,15
6128,Alonzo,0,9,0,0,0,0,28,0,0,10
6129,Mark,69,0,0,15,70,76,52,21,0,23
6130,Wilbur,0,0,24,0,0,0,10,0,0,90
6131,Earnest,5,26,30,0,71,0,38,0,77,80
6132,Marshall,59,74,67,6,0,0,85,1,0,54
6133,Wallace,23,0,0,38,76,34,0,86,93,88
6134,Adam,41,0,26,13,0,0,0,66,48,16
6135,Gus,2,0,0,55,0,0,0,0,28,67
6136,Glenn,39,51,0,48,0,0,0,94,63,30
6137,Otis,0,67,20,0,0,71,10,0,24,0
6138,Dennis,27,63,0,30,0,97,0,0,0,34
6139,Levi,65,29,0,37,3,0,0,0,16,0
6140,Mack,0,0,0,0,0,0,0,0,56,0
6141,Maurice,0,82,70,0,0,75,0,0,85,0
6142,Simon,0,0,0,40,93,0,0,47,0,0
6143,Claud,40,48,34,0,41,0,0,0,67,0
6144,Morris,72,35,0,0,86,0,53,0,39,54
6145,Adolph,54,85,0,0,0,23,51,42,0,20
6146,Cornelius,0,21,0,42,9,0,55,0,0,92
6147,Jake,0,0,0,59,96,0,0,79,14,0
6148,Stanley,96,0,58,93,94,52,0,0,81,7
6149,Elbert,0,63,0,70,0,69,81,21,0,62
6150,Emmett,40,0,3,0,6,0,0,0,10,0
6151,Phillip,16,0,0,71,0,0,49,93,0,5
6152,Elijah,0,14,40,74,25,39,0,65,27,84
6153,Felix,0,0,8,0,7,0,0,90,84,76
6154,Gilbert,17,0,0,0,21,98,0,63,0,0
6155,Marvin,48,0,35,94,0,79,0,0,0,0
6156,Noah,0,0,0,0,0,0,0,0,0,0
6157,Jasper,0,0,0,0,46,15,22,0,3,0
6158,Lonnie,40,0,0,31,93,0,59,26,59,92
6159,Roscoe,0,0,0,0,0,0,44,0,0,70
6160,Cleveland,69,0,18,52,0,0,0,0,0,0
6161,Aaron,0,0,0,0,0,22,0,0,0,0
6162,Clinton,65,0,0,0,15,0,0,91,93,93
6163,Ellis,0,0,29,0,55,0,0,85,87,0
6164,Jose,0,0,20,33,62,5,36,68,15,3
6165,Nicholas,1,21,53,0,0,0,2,97,0,50
6166,Mike,60,90,0,36,91,58,0,0,23,0
6167,Moses,94,0,0,0,0,85,0,47,0,61
6168,Cecil,47,0,61,0,89,90,0,37,0,68
6169,Melvin,14,29,3,22,44,0,81,0,0,59
6170,Owen,0,0,0,43,27,0,25,98,0,40
6171,Reuben,0,0,0,0,0,0,0,15,0,0
6172,Ollie,68,0,45,0,0,0,32,0,0,0
6173,Edmund,30,19,28,0,76,0,0,0,65,0
6174,Willard,0,54,6,0,0,0,91,47,0,0
6175,Virgil,49,0,88,4,3,29,0,72,0,19
6176,Nelson,15,76,0,12,0,0,0,19,0,47
6177,Abraham,14,0,38,14,8,0,0,0,0,0
6178,Harrison,0,0,8,100,0,82,9,62,0,47
6179,Silas,0,34,0,31,95,61,0,16,0,7
6180,Fredrick,0,6,0,0,0,0,92,0,74,0
6181,Timothy,0,0,0,0,75,95,59,64,0,0
6182,Clayton,0,0,69,76,89,0,0,0,31,0
6183,Harley,0,0,1,2,33,0,0,51,0,48
6184,Max,30,0,0,0,38,41,0,61,6,0
6185,Monroe,28,50,25,0,38,39,55,0,0,0
6186,Pearl,0,0,5,8,29,0,19,82,94,0
6187,Sylvester,0,0,0,0,29,63,87,0,45,70
6188,Vernon,0,0,37,0,9,0,20,0,52,0
6189,Curtis,53,76,87,24,52,100,92,0,0,0
6190,Irvin,0,0,0,0,29,22,93,5,0,81
6191,Wilson,44,0,1,28,0,34,0,11,0,0
6192,Manuel,30,37,85,0,0,79,21,78,0,46
6193,Steve,83,0,91,0,0,11,0,87,71,0
6194,Dock,0,59,0,0,67,88,5,0,0,0
6195,Grant,57,31,0,0,0,92,0,88,48,0
6196,Juan,77,0,84,4,0,11,84,89,39,0
6197,Mose,86,0,0,0,0,1,29,0,0,94
6198,Rudolph,0,0,0,40,0,24,64,0,0,0
6199,Johnnie,0,0,10,80,0,0,0,0,42,0
6200,Bob,21,0,98,0,57,0,0,73,0,0
6201,Christopher,0,30,0,65,86,38,0,0,0,32
6202,Eli,26,58,0,0,11,0,0,0,77,55
6203,Newton,0,0,8,0,0,0,0,79,0,0
6204,Sherman,0,18,40,94,0,13,0,96,0,0
6205,Barney,27,59,0,30,0,38,0,37,0,73
6206,Alva,0,78,6,0,99,58,47,0,21,0
6207,Austin,29,0,21,83,0,0,0,0,70,97
6208,Bill,14,42,0,13,79,55,69,0,27,0
6209,Gordon,90,36,48,76,0,0,56,0,0,33
6210,Jeff,11,2,0,0,0,0,0,0,84,71
6211,Ora,0,0,0,86,88,0,0,28,0,0
6212,Orville,0,0,0,10,69,0,70,14,42,45
6213,Anton,16,57,0,18,3,7,77,74,0,79
6214,Chris,0,0,83,28,0,60,100,0,65,7
6215,Don,0,0,17,41,85,0,64,35,0,32
6216,Edd,0,19,0,59,83,0,92,36,0,0
6217,Hubert,0,32,42,91,0,0,0,5,24,0
6218,Wade,31,0,0,86,44,73,0,0,0,0
6219,Irving,0,0,0,93,0,0,0,0,0,4
6220,Cyrus,0,0,72,0,0,37,38,35,0,78
6221,Nathaniel,93,0,96,0,67,0,72,0,0,0
6222,Augustus,22,0,26,0,93,0,0,68,93,73
6223,Lon,0,0,0,53,0,33,69,0,0,64
6224,Donald,0,0,48,0,90,0,0,0,23,0
6225,Millard,0,0,1,68,0,0,52,0,0,0
6226,Columbus,0,79,0,0,0,2,95,0,0,0
6227,Forrest,0,0,0,96,95,56,0,0,0,24
6228,Bruce,75,67,0,97,64,0,0,7,0,51
6229,Joshua,40,39,0,0,0,61,0,17,44,57
6230,Roland,0,6,0,0,87,0,96,0,90,0
6231,Pete,0,0,96,0,0,46,0,66,0,0
6232,Hiram,0,14,0,0,71,0,0,0,0,66
6233,Asa,0,69,0,0,0,0,56,0,0,0
6234,Byron,14,0,0,0,35,0,59,0,0,99
6235,Abe,0,14,25,0,34,0,37,0,97,0
6236,Conrad,0,0,0,0,2,0,0,0,91,0
6237,Edmond,0,0,0,54,0,43,28,0,0,0
6238,Enoch,62,46,8,52,0,80,62,89,0,0
6239,Jerome,41,82,0,0,32,0,0,91,91,0
6240,Julian,0,19,18,66,29,0,0,0,0,87
6241,Luke,38,41,0,0,90,44,19,91,0,67
6242,Vincent,9,0,26,3,26,19,0,0,0,0
6243,Andy,0,66,71,80,0,0,80,0,0,0
6244,Clark,0,0,21,33,97,9,82,0,66,60
6245,Glen,0,0,14,55,40,25,0,0,0,0
6246,Joel,77,0,0,97,43,25,97,0,0,0
6247,Wiley,0,0,79,0,0,16,0,73,100,0
6248,Ike,7,0,5,0,0,0,69,58,82,21
6249,Karl,52,95,0,0,0,0,0,74,29,58
6250,Mathew,0,0,0,0,0,0,55,0,0,4
6251,Nick,0,0,0,0,0,84,2,30,0,65
6252,Earle,0,32,0,0,0,0,37,0,0,42
6253,Emanuel,0,79,1,0,42,0,0,0,9,0
6254,Green,64,0,76,0,0,0,32,0,0,0
6255,Solomon,0,0,0,0,0,0,43,0,87,16
6256,Emery,96,30,46,38,87,25,68,0,0,17
6257,Forest,0,0,75,35,53,25,0,53,18,0
6258,Jackson,13,52,0,39,0,100,12,0,64,56
6259,Bennie,42,52,21,0,0,48,0,77,0,0
6260,Boyd,0,23,17,0,24,43,32,24,0,32
6261,Laurence,0,52,0,6,42,29,65,87,76,48
6262,Clifton,0,23,0,0,0,75,0,0,0,61
6263,Scott,0,50,55,86,58,75,0,0,0,0
6264,Arnold,89,0,0,0,0,81,98,0,0,0
6265,Elias,0,0,0,99,24,64,0,22,0,0
6266,Van,97,54,37,0,0,80,0,0,0,0
6267,Chas,79,9,0,42,84,0,88,0,59,78
6268,Ferdinand,0,78,0,0,22,0,35,28,61,44
6269,Jeremiah,65,26,0,0,13,0,3,3,0,0
6270,Neal,64,86,37,0,91,0,0,87,66,0
6271,Ruben,54,0,0,78,0,0,33,0,0,0
6272,Ezra,50,0,22,0,48,0,0,62,39,19
6273,Kenneth,0,0,0,0,50,0,19,0,0,100
6274,Marcus,38,0,97,81,4,53,0,0,78,0
6275,Riley,0,71,66,0,10,45,0,0,72,0
6276,Fletcher,0,3,0,0,70,0,15,10,76,0
6277,Garfield,0,81,0,73,0,21,0,99,0,0
6278,Gustave,86,93,0,0,56,0,59,0,0,0
6279,Ulysses,0,0,0,57,56,38,63,0,0,10
6280,Emory,0,0,0,84,76,0,0,14,0,0
6281,Jimmie,16,81,0,0,100,85,0,0,89,69
6282,Lemuel,0,23,75,13,0,98,0,72,0,24
6283,Cleve,0,2,15,58,0,99,0,0,61,93
6284,Louie,3,0,0,97,0,87,0,0,35,77
6285,Miles,0,24,79,0,21,76,0,99,0,35
6286,Omer,0,32,56,93,34,0,58,41,0,100
6287,Preston,5,2,0,37,0,0,0,6,0,0
6288,Burton,0,47,18,0,61,0,0,0,32,0
6289,Dewitt,77,0,0,0,90,46,0,0,23,64
6290,Douglas,0,49,0,0,0,0,19,79,68,0
6291,Elisha,0,0,37,26,0,50,53,29,0,22
6292,Isaiah,3,3,54,0,27,13,51,75,0,0
6293,Ned,18,0,0,0,0,0,64,42,0,0
6294,Anderson,40,41,0,0,13,0,16,0,0,85
6295,Ivan,46,41,0,84,0,48,59,54,26,96
6296,Jefferson,0,40,0,0,79,0,0,0,0,74
6297,Lyman,65,45,64,84,0,0,88,0,3,0
6298,Bud,0,0,0,0,0,0,0,0,63,11
6299,Christian,0,25,0,0,65,0,0,0,0,4
6300,Tommie,42,30,0,0,58,0,31,0,71,64
6301,Antonio,76,0,96,0,69,43,0,0,0,0
6302,Arch,0,47,78,39,71,7,0,0,71,0
6303,Ervin,71,0,50,0,23,0,64,41,0,79
6304,Gustav,90,0,11,56,1,99,0,93,0,0
6305,Mary,0,0,0,37,0,71,0,0,76,81
6306,Morgan,0,44,100,0,0,0,0,0,90,0
6307,Napoleon,97,52,93,0,0,78,0,50,0,78
6308,Roger,0,11,64,41,9,13,41,0,32,84
6309,Elwood,0,0,0,58,65,0,0,0,68,82
6310,Major,24,0,0,0,62,64,0,0,0,0
6311,Ambrose,60,95,6,0,38,0,8,61,89,0
6312,Archibald,0,0,0,0,2,0,0,63,79,7
6313,Delbert,64,19,20,82,0,0,0,0,0,0
6314,Johnie,53,0,43,0,0,0,0,55,28,0
6315,Logan,0,9,0,0,0,0,26,91,92,35
6316,Lucius,0,0,0,45,5,4,21,0,0,95
6317,Josh,0,95,8,0,0,69,0,44,0,0
6318,Spencer,0,0,21,0,0,48,96,0,55,0
6319,Tony,0,0,0,0,83,0,0,0,52,32
6320,Walker,0,0,29,0,0,68,4,23,0,28
6321,Clay,0,43,0,7,58,13,75,67,0,90
6322,Gerald,60,0,38,64,0,33,0,6,0,0
6323,Myron,0,80,0,0,0,0,0,0,12,100
6324,Ole,92,13,0,88,87,0,0,0,54,0
6325,Al,0,0,99,0,30,82,0,0,97,42
6326,Lafayette,70,0,0,0,0,0,32,0,69,0
6327,Leland,87,0,66,54,0,0,71,34,17,41
6328,Matt,0,46,0,0,63,0,78,0,0,0
6329,Sandy,0,0,0,0,38,33,2,50,70,0
6330,Stewart,0,0,0,100,83,85,48,50,44,59
6331,Wilfred,60,94,4,96,58,72,0,33,0,0
6332,Clement,0,6,0,87,94,0,15,55,35,0
6333,Dee,0,0,96,81,74,0,0,0,0,7
6334,Hardy,93,0,5,65,15,28,0,17,37,0
6335,Rex,0,0,0,86,0,90,0,0,74,0
6336,Allan,0,28,5,0,0,46,4,9,6,0
6337,Axel,9,100,29,0,87,0,0,34,100,0
6338,Carroll,0,26,0,49,52,3,48,0,0,0
6339,Clem,0,90,0,23,66,0,84,65,0,0
6340,Dallas,0,8,0,0,0,0,0,0,36,69
6341,Emile,36,0,0,61,100,0,8,35,0,0
6342,Fay,0,51,91,96,6,4,0,27,95,38
6343,Lorenzo,67,0,94,14,6,0,27,90,6,0
6344,Lynn,0,99,0,0,0,0,0,85,0,43
6345,Malcolm,72,47,0,0,0,84,0,32,0,0
6346,Ward,0,0,0,44,12,0,10,35,0,100
6347,Winfield,91,51,0,0,0,7,0,0,60,22
6348,Dudley,3,8,91,75,87,24,20,24,24,0
6349,Emmet,0,23,0,0,0,77,0,0,0,42
6350,Gust,55,90,0,48,92,17,44,80,79,0
6351,Houston,0,0,0,44,0,95,100,0,100,0
6352,Milo,22,0,55,0,0,0,36,60,0,92
6353,Mitchell,0,0,61,0,0,4,5,0,0,0
6354,Neil,85,83,71,0,0,8,56,0,79,83
6355,Pedro,0,0,69,52,0,0,15,53,1,57
6356,Porter,89,0,0,95,99,0,23,0,0,0
6357,Benjiman,0,53,51,0,1,0,0,0,0,0
6358,Cliff,88,0,80,0,57,46,56,42,0,1
6359,Dick,94,0,0,32,0,92,23,0,14,7
6360,General,29,72,0,0,0,0,43,0,0,0
6361,Johnny,4,0,97,98,0,12,47,0,0,0
6362,King,14,0,71,0,0,0,73,0,0,0
6363,Larry,58,12,68,0,0,80,0,0,70,0
6364,Oren,33,0,96,73,0,0,43,0,0,88
6365,Pat,64,0,0,34,0,0,66,0,4,54
6366,Raleigh,89,54,0,91,26,0,0,0,21,47
6367,Seth,31,0,0,0,0,7,37,0,92,100
6368,Wayne,19,0,92,50,0,41,0,88,85,0
6369,Carlton,77,67,0,8,0,64,96,27,31,22
6370,Casper,30,21,15,0,0,33,91,0,0,0
6371,Elliott,0,0,0,0,97,19,49,83,0,47
6372,Erwin,36,0,88,0,0,40,0,0,0,54
6373,Foster,35,0,0,0,60,36,0,10,0,0
6374,Isiah,74,73,0,32,76,66,0,96,27,0
6375,Loren,0,48,93,54,0,0,81,0,0,48
6376,Merle,1,67,12,10,94,0,60,0,14,97
6377,Pink,15,0,0,18,0,0,94,0,40,9
6378,Prince,40,0,0,30,0,100,64,0,37,0
6379,Randolph,82,90,48,85,0,0,24,26,0,72
6380,Sim,0,69,11,97,0,71,30,0,0,0
6381,Taylor,0,71,0,13,77,0,15,0,0,34
6382,Vern,86,0,0,0,92,29,0,15,37,54
6383,Allie,63,96,0,4,0,32,0,0,57,49
6384,Burl,0,0,0,74,0,0,0,0,0,59
6385,Chauncey,87,0,0,0,0,53,39,0,83,4
6386,Freeman,0,4,0,0,0,0,41,0,17,3
6387,Isom,49,97,99,0,0,0,25,22,0,0
6388,Jason,71,0,49,0,57,63,45,0,20,65
6389,Josiah,68,0,0,0,0,0,17,17,41,79
6390,Judson,86,28,83,0,49,72,81,54,48,76
6391,Lem,62,0,0,0,27,0,0,44,84,15
6392,Loyd,0,0,0,0,0,0,50,62,0,58
6393,Otho,46,87,0,0,21,0,0,73,0,54
6394,Pierce,0,0,0,87,0,0,0,12,91,0
6395,Washington,45,0,14,12,0,36,0,0,0,0
6396,West,38,79,0,0,0,98,0,54,9,0
6397,Clair,0,15,0,23,0,76,0,0,32,55
6398,Hans,82,0,9,24,0,60,0,72,36,88
6399,Jonas,4,0,89,47,81,28,85,25,83,49
6400,Judge,24,0,0,0,0,42,0,0,32,23
6401,Steven,0,0,53,9,92,45,0,5,2,0
6402,Tomas,57,0,0,0,66,51,57,0,50,0
6403,Adolphus,0,72,9,0,47,81,26,15,0,16
6404,Burt,80,67,0,77,0,79,99,0,0,0
6405,Elza,0,0,61,28,0,0,0,66,0,0
6406,Garland,0,62,0,0,95,0,0,0,0,27
6407,Granville,0,0,95,61,58,0,0,1,11,0
6408,Harris,0,26,65,67,0,49,93,0,0,93
6409,Herschel,28,65,0,16,0,0,91,35,84,33
6410,Hugo,15,17,0,42,22,25,0,0,0,0
6411,Jonathan,47,0,43,0,0,12,0,0,0,0
6412,Lawson,0,0,0,0,0,0,46,0,50,0
6413,Murray,0,43,21,0,0,0,86,0,59,0
6414,Royal,20,0,81,6,25,34,0,31,0,64
6415,Troy,0,0,18,60,50,86,12,96,0,0
6416,Wilmer,0,0,0,0,53,0,70,0,78,19
6417,Abner,0,0,0,84,0,0,0,29,54,0
6418,Abram,86,15,0,0,0,26,0,6,0,35
6419,Davis,75,76,95,0,0,84,47,0,0,99
6420,Hal,77,0,89,0,70,0,58,0,98,0
6421,Harmon,83,41,11,60,0,42,91,0,75,15
6422,Irwin,0,0,0,0,50,0,0,0,63,0
6423,Lucian,0,50,17,87,0,90,42,0,57,0
6424,Mason,2,91,66,0,2,0,0,56,9,0
6425,Minor,59,0,0,54,0,38,84,0,87,93
6426,Phil,0,0,78,0,0,0,0,0,100,92
6427,Rolla,0,0,0,0,0,0,0,0,100,0
6428,Rollie,97,47,0,0,49,42,0,99,31,5
6429,Verne,71,89,7,0,50,0,7,0,0,63
6430,Warner,84,47,93,0,92,12,71,0,0,9
6431,Adrian,11,69,0,0,40,3,0,0,54,0
6432,Alford,52,16,0,90,49,0,75,55,27,0
6433,Buster,33,0,42,46,74,0,0,51,31,98
6434,Dale,0,0,19,0,0,0,25,0,80,91
6435,Dwight,46,94,0,0,4,16,0,0,26,5
6436,Early,60,67,3,23,0,0,17,7,91,12
6437,Emerson,40,18,40,5,8,70,46,19,72,0
6438,Ezekiel,90,0,39,0,0,0,14,0,13,0
6439,Hamilton,0,33,38,0,0,0,0,22,58,54
6440,Hosea,97,24,0,92,58,84,49,57,24,18
6441,Israel,0,0,0,9,96,92,73,0,0,0
6442,Leander,0,25,33,0,0,4,0,26,31,0
6443,Lucious,22,8,0,0,48,95,18,0,45,9
6444,Madison,32,47,12,0,15,32,16,0,45,49
6445,Olaf,0,43,60,98,84,0,31,0,0,40
6446,Shirley,0,64,92,1,3,100,0,81,0,0
6447,Stuart,0,0,8,4,99,45,0,0,0,0
6448,Thornton,0,1,17,0,0,0,0,14,0,71
6449,Webster,94,0,30,12,55,17,5,80,0,46
6450,Wilbert,0,20,0,0,0,0,0,0,0,0
6451,Abel,0,71,20,0,33,61,0,0,0,60
6452,Addison,35,0,82,4,7,81,87,9,34,100
6453,Alphonse,37,0,0,0,20,84,0,98,95,0
6454,Alton,0,14,26,0,0,60,27,0,92,0
6455,Arther,44,22,33,0,25,95,81,0,41,0
6456,Carlos,0,9,0,32,0,73,0,45,0,75
6457,Christ,82,0,0,0,81,25,0,0,57,84
