id,name,sex
,Marie,boy
,Mell,boy
,Micheal,boy
,Miguel,boy
,Milford,boy
,Nat,boy
,Nellie,boy
,Norbert,boy
,Oakley,boy
,Olen,boy
,Oran,boy
,Palmer,boy
,Press,boy
,Rafael,boy
,Rubin,boy
,Sampson,boy
,Sanders,boy
,Shelly,boy
,Sid,boy
,Son,boy
,Thad,boy
,Theo,boy
,Vernie,boy
,Watson,boy
,Whitney,boy
,Willian,boy
,Zeb,boy
,Ada,boy
,Adelard,boy
,Adolfo,boy
,Aleck,boy
,Alfonso,boy
,Alfredo,boy
,Allison,boy
,Alpha,boy
,Auther,boy
,Barry,boy
,Bartley,boy
,Baxter,boy
,Benedict,boy
,Bernice,boy
,Bertrand,boy
,Bessie,boy
,Blair,boy
,Branch,boy
,Brice,boy
,Bruno,boy
,Bush,boy
,Carson,boy
,Clarance,boy
,Cleo,boy
,Collins,boy
,Commodore,boy
,Cora,boy
,Dell,boy
,Denver,boy
,Dexter,boy
,Doss,boy
,Eben,boy
,Edith,boy
,Edmon,boy
,Elgin,boy
,Emmit,boy
,Ephraim,boy
,Ernie,boy
,Ewald,boy
,Ewell,boy
,Fannie,boy
,Fate,boy
,Federico,boy
,Florencio,boy
,Franz,boy
,Garnet,boy
,Gertrude,boy
,Governor,boy
,Graham,boy
,Gray,boy
,Griffin,boy
,Hayward,boy
,Hector,boy
,Isidore,boy
,Iva,boy
,Jewel,boy
,Jewell,boy
,Jonah,boy
,Jordan,boy
,Josephus,boy
,Jule,boy
,June,boy
,Laverne,boy
,Lillian,boy
,Linwood,boy
,Ludwig,boy
,Lum,boy
,Mabel,boy
,Maury,boy
,Merton,boy
,Nancy,boy
,Newman,boy
,Obie,boy
,Ocie,boy
,Odell,boy
,Orion,boy
,Paris,boy
,Pinkney,boy
,Pleas,boy
,Rice,boy
,Rollo,boy
,Salvatore,boy
,Theadore,boy
,Travis,boy
,Tyler,boy
,Wayland,boy
,Werner,boy
,West,boy
,Winston,boy
,Alcide,boy
,Alger,boy
,Almon,boy
,Alto,boy
,Ammon,boy
,Ansel,boy
,Anson,boy
,Barrett,boy
,Bedford,boy
,Blanche,boy
,Boss,boy
,Burrel,boy
,Callie,boy
,Carrie,boy
,Cassius,boy
,Chalmer,boy
,Cody,boy
,Coley,boy
,Colin,boy
,Coy,boy
,Curley,boy
,Dalton,boy
,Denis,boy
,Dixie,boy
,Donnie,boy
,Dow,boy
,Earley,boy
,Edw,boy
,Elder,boy
,Eldred,boy
,Elie,boy
,Enos,boy
,Ernesto,boy
,Fayette,boy
,Fed,boy
,Fitzhugh,boy
,Foy,boy
,Gabe,boy
,Gail,boy
,Galen,boy
,Gaylord,boy
,Genie,boy
,Godfrey,boy
,Gregorio,boy
,Gregory,boy
,Harland,boy
,Hayden,boy
,Hjalmar,boy
,Hjalmer,boy
,Jarvis,boy
,Jens,boy
,Joesph,boy
,Josephine,boy
,Keith,boy
,Knute,boy
,Lawton,boy
,Len,boy
,Leonce,boy
,Levin,boy
,Lillie,boy
,Lish,boy
,Lorenz,boy
,Lorenza,boy
,Louise,boy
,Love,boy
,Malachi,boy
,Manford,boy
,Marshal,boy
,Mat,boy
,Minor,boy
,Montgomery,boy
,Okey,boy
,Ossie,boy
,Pascal,boy
,Percival,boy
,Posey,boy
,Redmond,boy
,Robin,boy
,Rosco,boy
,Rosendo,boy
,Rush,boy
,Sebastian,boy
,Sheldon,boy
,Stafford,boy
,Starling,boy
,Steward,boy
,Talmadge,boy
,Thos,boy
,Unknown,boy
,Vester,boy
,Virgle,boy
,Waverly,boy
,Wellington,boy
,Williams,boy
,Winford,boy
,Wright,boy
,Abie,boy
,Alphonsus,boy
,Alta,boy
,Alver,boy
,Ananias,boy
,Anatole,boy
,Archer,boy
,Armand,boy
,Art,boy
,Benjamen,boy
,Benny,boy
,Billy,boy
,Bird,boy
,Bobbie,boy
,Booker,boy
,Boone,boy
,Bradford,boy
,Brooks,boy
,Buell,boy
,Byrd,boy
,Chesley,boy
,Chin,boy
,Claiborne,boy
,Cleave,boy
,Clemens,boy
,Collie,boy
,Cooper,boy
